id	taxonID	acceptedNameUsageID	scientificName	kingdom	class	order	family	genus	subgenus	specificEpithet	taxonRank	scientificNameAuthorship	taxonomicStatus	taxonRemarks	modified	language	informationWithheld	references
2685	2685		Hemiphlebia Selys, 1868	Animalia	Insecta	Odonata	Hemiphlebiidae	Hemiphlebia Selys, 1868			genus	Selys, 1868	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
2684	2684		Hemiphlebia mirabilis Selys, 1868	Animalia	Insecta	Odonata	Hemiphlebiidae	Hemiphlebia Selys, 1868		mirabilis	species	Selys, 1868	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
553	553		Archilestes Selys, 1862	Animalia	Insecta	Odonata	Lestidae	Archilestes Selys, 1862			genus	Selys, 1862	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
545	545		Archilestes californicus McLachlan, 1895	Animalia	Insecta	Odonata	Lestidae	Archilestes Selys, 1862		californicus	species	McLachlan, 1895	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
546	546		Archilestes chocoanus Pérez-Gutiérrez, 2012	Animalia	Insecta	Odonata	Lestidae	Archilestes Selys, 1862		chocoanus	species	Pérez-Gutiérrez, 2012	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
547	547		Archilestes exoletus (Hagen in Selys, 1862)	Animalia	Insecta	Odonata	Lestidae	Archilestes Selys, 1862		exoletus	species	(Hagen in Selys, 1862)	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
7371	7371	547	Lestes exoleta Hagen in Selys, 1862	Animalia	Insecta	Odonata	Lestidae	Archilestes Selys, 1862		exoleta	species	Hagen, 1862	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
548	548		Archilestes grandis (Rambur, 1842)	Animalia	Insecta	Odonata	Lestidae	Archilestes Selys, 1862		grandis	species	(Rambur, 1842)	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
7372	7372	548	Lestes grandis Rambur, 1842	Animalia	Insecta	Odonata	Lestidae	Archilestes Selys, 1862		grandis	species	Rambur, 1842	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
549	549		Archilestes guayaraca De Marmels, 1982	Animalia	Insecta	Odonata	Lestidae	Archilestes Selys, 1862		guayaraca	species	De Marmels, 1982	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
550	550		Archilestes latialatus Donnelly, 1981	Animalia	Insecta	Odonata	Lestidae	Archilestes Selys, 1862		latialatus	species	Donnelly, 1981	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
551	551		Archilestes neblina Garrison, 1982	Animalia	Insecta	Odonata	Lestidae	Archilestes Selys, 1862		neblina	species	Garrison, 1982	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
552	552		Archilestes regalis Gloyd, 1944	Animalia	Insecta	Odonata	Lestidae	Archilestes Selys, 1862		regalis	species	Gloyd, 1944	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
554	554		Archilestes tuberalatus (Williamson, 1921)	Animalia	Insecta	Odonata	Lestidae	Archilestes Selys, 1862		tuberalatus	species	(Williamson, 1921)	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
7373	7373	554	Cyptolestes tuberalatus Williamson, 1921	Animalia	Insecta	Odonata	Lestidae	Archilestes Selys, 1862		tuberalatus	species	Williamson, 1921	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
886	886		Austrolestes Tillyard, 1913	Animalia	Insecta	Odonata	Lestidae	Austrolestes Tillyard, 1913			genus	Tillyard, 1913	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
876	876		Austrolestes aleison Watson & Moulds, 1979	Animalia	Insecta	Odonata	Lestidae	Austrolestes Tillyard, 1913		aleison	species	Watson & Moulds, 1979	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
877	877		Austrolestes analis (Rambur, 1842)	Animalia	Insecta	Odonata	Lestidae	Austrolestes Tillyard, 1913		analis	species	(Rambur, 1842)	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
7539	7539	877	Lestes analis Rambur, 1842	Animalia	Insecta	Odonata	Lestidae	Austrolestes Tillyard, 1913		analis	species	Rambur, 1842	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
878	878		Austrolestes annulosus (Selys, 1862)	Animalia	Insecta	Odonata	Lestidae	Austrolestes Tillyard, 1913		annulosus	species	(Selys, 1862)	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
7540	7540	878	Lestes annulosa Selys, 1862	Animalia	Insecta	Odonata	Lestidae	Austrolestes Tillyard, 1913		annulosa	species	Selys, 1862	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
879	879		Austrolestes aridus (Tillyard, 1908)	Animalia	Insecta	Odonata	Lestidae	Austrolestes Tillyard, 1913		aridus	species	(Tillyard, 1908)	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
7541	7541	879	Lestes aridus Tillyard, 1908	Animalia	Insecta	Odonata	Lestidae	Austrolestes Tillyard, 1913		aridus	species	Tillyard, 1908	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
7542	7542	879	Lestes humphriesi Lieftinck, 1952	Animalia	Insecta	Odonata	Lestidae	Austrolestes Tillyard, 1913		humphriesi	species	Lieftinck, 1952	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
880	880		Austrolestes cingulatus (Burmeister, 1839)	Animalia	Insecta	Odonata	Lestidae	Austrolestes Tillyard, 1913		cingulatus	species	(Burmeister, 1839)	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
7543	7543	880	Agrion cingulatum Burmeister, 1839	Animalia	Insecta	Odonata	Lestidae	Austrolestes Tillyard, 1913		cingulatum	species	Burmeister, 1839	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
881	881		Austrolestes colensonis (White in White & Gardiner Butler, 1846)	Animalia	Insecta	Odonata	Lestidae	Austrolestes Tillyard, 1913		colensonis	species	(White in White & Gardiner Butler, 1846)	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
7544	7544	881	Agrion colensonis White in White & Gardiner Butler, 1846	Animalia	Insecta	Odonata	Lestidae	Austrolestes Tillyard, 1913		colensonis	species	White, 1846	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
882	882		Austrolestes io (Selys, 1862)	Animalia	Insecta	Odonata	Lestidae	Austrolestes Tillyard, 1913		io	species	(Selys, 1862)	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
7545	7545	882	Lestes io Selys, 1862	Animalia	Insecta	Odonata	Lestidae	Austrolestes Tillyard, 1913		io	species	Selys, 1862	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
883	883		Austrolestes leda (Selys, 1862)	Animalia	Insecta	Odonata	Lestidae	Austrolestes Tillyard, 1913		leda	species	(Selys, 1862)	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
7546	7546	883	Lestes leda Selys, 1862	Animalia	Insecta	Odonata	Lestidae	Austrolestes Tillyard, 1913		leda	species	Selys, 1862	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
884	884		Austrolestes minjerriba Watson, 1979	Animalia	Insecta	Odonata	Lestidae	Austrolestes Tillyard, 1913		minjerriba	species	Watson, 1979	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
885	885		Austrolestes psyche (Hagen in Selys, 1862)	Animalia	Insecta	Odonata	Lestidae	Austrolestes Tillyard, 1913		psyche	species	(Hagen in Selys, 1862)	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
7547	7547	885	Lestes psyche Hagen in Selys, 1862	Animalia	Insecta	Odonata	Lestidae	Austrolestes Tillyard, 1913		psyche	species	Hagen, 1862	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
1269	1269		Chalcolestes Kennedy, 1920	Animalia	Insecta	Odonata	Lestidae	Chalcolestes Kennedy, 1920			genus	Kennedy, 1920	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
1270	1270		Chalcolestes parvidens (Artobolevskii, 1929)	Animalia	Insecta	Odonata	Lestidae	Chalcolestes Kennedy, 1920		parvidens	species	(Artobolevskii, 1929)	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
7800	7800	1270	Lestes parvidens Artobolevskii, 1929	Animalia	Insecta	Odonata	Lestidae	Chalcolestes Kennedy, 1920		parvidens	species	Artobolevskii, 1929	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
1271	1271		Chalcolestes viridis (Vander Linden, 1825)	Animalia	Insecta	Odonata	Lestidae	Chalcolestes Kennedy, 1920		viridis	species	(Vander Linden, 1825)	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
7801	7801	1271	Agrion viridis Vander Linden, 1825 (nec 1820)	Animalia	Insecta	Odonata	Lestidae	Chalcolestes Kennedy, 1920		viridis	species	Vander Linden, 1825	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
7802	7802	1271	Agrion leucopsallis Charpentier, 1825	Animalia	Insecta	Odonata	Lestidae	Chalcolestes Kennedy, 1920		leucopsallis	species	Charpentier, 1825	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
3008	3008		Indolestes Fraser, 1922	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922			genus	Fraser, 1922	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
2991	2991		Indolestes albicaudus (McLachlan, 1895)	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		albicaudus	species	(McLachlan, 1895)	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
8795	8795	2991	Lestes albicauda McLachlan, 1895	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		albicauda	species	McLachlan, 1895	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
2992	2992		Indolestes alfurus Lieftinck, 1960	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		alfurus	species	Lieftinck, 1960	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
2993	2993		Indolestes alleni (Tillyard, 1913)	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		alleni	species	(Tillyard, 1913)	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
8796	8796	2993	Austrolestes alleni Tillyard, 1913	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		alleni	species	Tillyard, 1913	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
8797	8797	2993	Austrolestes tindalei Tillyard, 1925	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		tindalei	species	Tillyard, 1925	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
2994	2994		Indolestes anomalus Fraser, 1946	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		anomalus	species	Fraser, 1946	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
2995	2995		Indolestes aruanus Lieftinck, 1951	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		aruanus	species	Lieftinck, 1951	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
2996	2996		Indolestes assamicus Fraser, 1930	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		assamicus	species	Fraser, 1930	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
2997	2997		Indolestes bellax (Lieftinck, 1930)	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		bellax	species	(Lieftinck, 1930)	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
8798	8798	2997	Lestes bellax Lieftinck, 1930	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		bellax	species	Lieftinck, 1930	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
2998	2998		Indolestes bilineatus (Selys, 1891)	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		bilineatus	species	(Selys, 1891)	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
8799	8799	2998	Lestes bilineatus Selys, 1891	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		bilineatus	species	Selys, 1891	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
2999	2999		Indolestes birmanus (Selys, 1891)	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		birmanus	species	(Selys, 1891)	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
8800	8800	2999	Lestes birmana Selys, 1891	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		birmana	species	Selys, 1891	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
3000	3000		Indolestes boninensis (Asahina, 1952)	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		boninensis	species	(Asahina, 1952)	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
8801	8801	3000	Austrolestes boninensis Asahina, 1952	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		boninensis	species	Asahina, 1952	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
3001	3001		Indolestes cheesmanae (Kimmins, 1936)	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		cheesmanae	species	(Kimmins, 1936)	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
8802	8802	3001	Austrolestes cheesmanae Kimmins, 1936	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		cheesmanae	species	Kimmins, 1936	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
3002	3002		Indolestes coeruleus Fraser, 1924	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		coeruleus	species	Fraser, 1924	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
3003	3003		Indolestes cyaneus (Selys, 1862)	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		cyaneus	species	(Selys, 1862)	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
8803	8803	3003	Lestes cyanea Selys, 1862	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		cyanea	species	Selys, 1862	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
8804	8804	3003	Archibasis sushmae Baijal, 1955	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		sushmae	species	Baijal, 1955	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
8805	8805	3003	Lestes manaliensis Singh, 1955	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		manaliensis	species	Singh, 1955	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
3004	3004		Indolestes dajakanus (Lieftinck, 1948)	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		dajakanus	species	(Lieftinck, 1948)	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
8806	8806	3004	Lestes dajakanus Lieftinck, 1948	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		dajakanus	species	Lieftinck, 1948	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
3005	3005		Indolestes divisus (Hagen in Selys, 1862)	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		divisus	species	(Hagen in Selys, 1862)	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
8807	8807	3005	Lestes divisa Hagen in Selys, 1862	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		divisa	species	Hagen, 1862	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
3006	3006		Indolestes extraneus (Needham, 1930)	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		extraneus	species	(Needham, 1930)	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
8808	8808	3006	Lestes extraneus Needham, 1930	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		extraneus	species	Needham, 1930	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
8809	8809	3006	Lestes monteili Navás, 1935	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		monteili	species	Navás, 1935	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
3007	3007		Indolestes floresianus Lieftinck, 1960	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		floresianus	species	Lieftinck, 1960	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
3009	3009		Indolestes goniocercus Lieftinck, 1960	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		goniocercus	species	Lieftinck, 1960	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
3010	3010		Indolestes gracilis (Hagen in Selys, 1862)	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		gracilis	species	(Hagen in Selys, 1862)	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
8810	8810	3010	Lestes gracilis Hagen in Selys, 1862	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		gracilis	species	Hagen, 1862	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
8811	8811	3010	Ceylonolestes davenporti Fraser, 1930	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		davenporti	species	Fraser, 1930	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
8812	8812	3010	Indolestes gracilis expressior Kosterin, 2015	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		gracilis	species	Kosterin, 2015	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
3011	3011		Indolestes guizhouensis Zhou & Zhou, 2005	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		guizhouensis	species	Zhou & Zhou, 2005	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
3012	3012		Indolestes indicus Fraser, 1922	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		indicus	species	Fraser, 1922	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
3013	3013		Indolestes inflatus (Fraser, 1933)	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		inflatus	species	(Fraser, 1933)	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
8813	8813	3013	Ceylonolestes inflata Fraser, 1933	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		inflata	species	Fraser, 1933	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
3014	3014		Indolestes insularis (Tillyard, 1913)	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		insularis	species	(Tillyard, 1913)	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
8814	8814	3014	Austrolestes insularis Tillyard, 1913	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		insularis	species	Tillyard, 1913	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
3015	3015		Indolestes lafaeci Seehausen, 2017	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		lafaeci	species	Seehausen, 2017	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
3016	3016		Indolestes linsleyi Lieftinck, 1960	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		linsleyi	species	Lieftinck, 1960	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
3017	3017		Indolestes lundquisti (Lieftinck, 1949)	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		lundquisti	species	(Lieftinck, 1949)	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
8815	8815	3017	Lestes lundquisti Lieftinck, 1949	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		lundquisti	species	Lieftinck, 1949	synonym		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
3018	3018		Indolestes luxatus (Lieftinck, 1932)	Animalia	Insecta	Odonata	Lestidae	Indolestes Fraser, 1922		luxatus	species	(Lieftinck, 1932)	accepted		2021-08-31T11:28:02Z	en		https://www2.pugetsound.edu/academics/academic-resources/slater-museum/biodiversity-resources/dragonflies/world-odonata-list2/
